จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,Last Update:
นครราชสีมา,9,3,นายเศวตโชติ ตันติกุล,ประชาชน,11686,14.78137,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,9,4,นางนารดา อึ้งสวัสดิ์,เพื่อไทย,3783,4.78503,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,9,5,นายจอน องกระโทก,เศรษฐกิจ,951,1.2029,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,9,6,นายอำนวย การค้า,รวมไทยสร้างชาติ,505,0.63876,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,9,7,นายจอห์น ธีฬจิตต์ ศรีสุขา,ประชาธิปัตย์,469,0.59323,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,9,8,นายกล้ารบ สิงหกมลศึก,ไทยภักดี,193,0.24412,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,9,9,นางอรุณวรรณ ชาญสัมพันธ์,ไทยก้าวใหม่,121,0.15305,83262,61.32939,79059,2651,1552,285,95,TRUE,,
นครราชสีมา,10,1,นายบุญจง วงศ์ไตรรัตน์,ภูมิใจไทย,40401,42.08744,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,2,นายอภิชา เลิศพชรกมล,เพื่อไทย,35460,36.94019,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,3,นางสาวดวงทิพย์ ปานรักษา,ประชาชน,12927,13.46661,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,4,นายเสกสกล อัตถาวงศ์,โอกาสใหม่,4462,4.64826,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,5,นายธนยศ โปร่งกระโทก,เศรษฐกิจ,1154,1.20217,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,6,นายสมชาติ เดชดอน,กล้าธรรม,922,0.96049,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,7,นางกาญจนา บุญมีศิริทิพงศ์,ประชาธิปัตย์,479,0.49899,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,10,8,นายณัฐพล ชวนกระโทก,พลังประชารัฐ,188,0.19585,102879,74.47229,95993,3772,3114,287,94.71947,FALSE,,
นครราชสีมา,11,1,นายอาทิตย์ หวังศุภกิจโกศล,เพื่อไทย,49937,64.31285,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,2,นายณฐพงศ์ สอบกิ่ง,ประชาชน,13223,17.02963,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,3,นายสัมภาษณ์ อัตถาวงศ์,ภูมิใจไทย,7053,9.08342,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,4,นางนิธิกาน พงทองถวิล,เศรษฐกิจ,2907,3.74387,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,5,นายชินพันธ์ แสงภักดิ์โยธิน,กล้าธรรม,2461,3.16947,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,6,นางอุบลวรรณ์ วิศวนาวิน,ประชาธิปัตย์,1081,1.3922,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,7,นายวุฒิชัย งามวงศ์,ทางเลือกใหม่,478,0.61561,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,8,นายศุภชัย ไพบูลย์วงค์,ไทยก้าวใหม่,399,0.51386,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,11,9,นายบุญตรี เม็นไธสง,เพื่อบ้านเมือง,108,0.13909,85265,64.37038,77647,3689,3929,258,94.85294,FALSE,,
นครราชสีมา,12,1,นายนรเสฎฐ์ ศิริโรจนกุล,เพื่อไทย,44512,56.84657,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,2,นายจิรภัทร พันธ์เกษม,ภูมิใจไทย,15296,19.53462,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,3,นายชรินทร์ ทำดี,ประชาชน,13923,17.78116,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,4,นายสมปอง เกตุดอน,เศรษฐกิจ,1347,1.72026,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,5,นายภาณุ ยนต์สุข,โอกาสใหม่,1165,1.48783,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,6,นายพิบูลย์รัฐ ศรีจันทร์อ่อน,ประชาธิปัตย์,1082,1.38183,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,7,นางสาวกาญจนา เปรมภิรักษา,กล้าธรรม,732,0.93484,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,12,8,นายบัณทัต ฤทธิบุตร,รักชาติ,245,0.31289,86213,65.06396,78302,4225,3686,310,94.80122,FALSE,,
นครราชสีมา,13,1,นายพชร จันทรรวงทอง,เพื่อไทย,26258,43.15272,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,13,2,นางสาวนาลันทา บุญชิต,ประชาชน,22693,37.29396,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,13,3,นายมนต์ชัย พงษ์เจริญ,ภูมิใจไทย,5396,8.86785,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,13,4,นายอัคคชา พรหมสูตร,เศรษฐกิจ,2817,4.62949,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,13,5,นายสุกฤษณ์ วัชรมาลีกุล,พลังประชารัฐ,1809,2.97293,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,13,6,นายไววิก สวรรณา,ประชาธิปัตย์,1600,2.62946,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,13,7,นายวิชัย ขอหมั่นกลาง,เพื่อบ้านเมือง,276,0.45358,71744,55.14273,60849,6106,4789,270,94.73684,FALSE,,
นครราชสีมา,14,1,นายหนึ่ง ขัติยะนนท์,ประชาชน,29772,41.44498,82123,62.77317,71835,4731,5557,228,95,TRUE,,
นครราชสีมา,14,2,นายวัชรากร เลิศด้วยลาภ,เพื่อไทย,26528,36.92907,82123,62.77317,71835,4731,5557,228,95,TRUE,,
นครราชสีมา,14,3,นายศรัณยพงศ์ อนิวัตกูลชัย,ภูมิใจไทย,9414,13.10503,82123,62.77317,71835,4731,5557,228,95,TRUE,,
นครราชสีมา,14,4,นายสิริพรชัย ฐิติเจริญวงศ์,เศรษฐกิจ,2059,2.86629,82123,62.77317,71835,4731,5557,228,95,TRUE,,
นครราชสีมา,14,5,นายสุวรรณ เกษมทะเล,ประชาธิปัตย์,2033,2.8301,82123,62.77317,71835,4731,5557,228,95,TRUE,,
นครราชสีมา,14,6,นายพิศณุพงศ์ สิทธิโชคแก้วมูล,รวมไทยสร้างชาติ,2029,2.82453,82123,62.77317,71835,4731,5557,228,95,TRUE,,
นครราชสีมา,15,1,นายรชตะ ด่านกุล,เพื่อไทย,34252,39.91051,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,2,นายเจษฎา พิทยาภรณ์,ภูมิใจไทย,25057,29.19648,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,3,นายมารุต ชุ่มขุนทด,กล้าธรรม,14096,16.42469,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,4,นายบรรดูลย์ พูนรัตนบัณฑิตย์,ประชาชน,10088,11.75456,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,5,นายชมภู โสมกูล,เศรษฐกิจ,1137,1.32484,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,6,นายพจน์ เจริญสันเทียะ,พลังประชารัฐ,472,0.54998,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,7,นายประมวล หาดรักษกุล,ประชาธิปัตย์,399,0.46492,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,8,นายชัยวัฒน์ บุญเอก,ไทยก้าวใหม่,231,0.26916,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,15,9,จ่าสิบตำรวจเฉลิม เทียนขุนทด,ทางเลือกใหม่,90,0.10487,89820,64.79818,85822,2489,1509,313,94.84848,FALSE,,
นครราชสีมา,16,1,นายตติรัฐ รัตนเศรษฐ,ภูมิใจไทย,29821,38.27032,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,2,นายพรเทพ ศิริโรจนกุล,เพื่อไทย,28972,37.18077,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,3,นายมาร์ค อุสมาน ปาทาน,ประชาชน,14015,17.98593,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,4,นายวีรวิทย์ เชื้อจันอัด,กล้าธรรม,1108,1.42193,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,5,นายสมชัย ฉัตรพัฒนศิริ,พลังประชารัฐ,1010,1.29617,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,6,เรือโทขุนณรงค์ นวลแก้ว,เศรษฐกิจ,918,1.1781,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,7,นายบุญเลิศ ประสิทธิ์นอก,เพื่อบ้านเมือง,845,1.08442,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,8,นายภานุมาศ แก้วนอก,ประชาธิปัตย์,562,0.72123,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,9,นายเอนก ปักนอก,ไทยธรรม,416,0.53387,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครราชสีมา,16,10,นางสาวณันชนันท์ หลอกลาง,ไทยภักดี,255,0.32725,82925,60.97382,77922,2785,2218,323,95,TRUE,,
นครศรีธรรมราช,1,1,นายทรงศักดิ์ มุสิกอง,ประชาธิปัตย์,37124,42.9343,94153,70.80397,86467,2897,4789,211,94.61883,FALSE,,
นครศรีธรรมราช,1,2,นายราชิต สุดพุ่ม,ภูมิใจไทย,28132,32.53496,94153,70.80397,86467,2897,4789,211,94.61883,FALSE,,
นครศรีธรรมราช,1,3,นายปกรณ์ อารีกุล,ประชาชน,17377,20.09668,94153,70.80397,86467,2897,4789,211,94.61883,FALSE,,
นครศรีธรรมราช,1,4,นายมนตรี เฉียบแหลม,เพื่อไทย,1521,1.75905,94153,70.80397,86467,2897,4789,211,94.61883,FALSE,,
นครศรีธรรมราช,1,5,นางสาวสุวรรณี ว่องชล,ไทยภักดี,1269,1.46761,94153,70.80397,86467,2897,4789,211,94.61883,FALSE,,
นครศรีธรรมราช,1,6,นางสุภาพ ขุนศรี,พลังประชารัฐ,1044,1.2074,94153,70.80397,86467,2897,4789,211,94.61883,FALSE,,
นครศรีธรรมราช,2,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,42139,51.37775,89774,63.2969,82018,2663,5093,249,94.67681,FALSE,,
นครศรีธรรมราช,2,2,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,19272,23.49728,89774,63.2969,82018,2663,5093,249,94.67681,FALSE,,
