จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,,Last Update:
นครปฐม,4,6,ประชาธิปไตยใหม่,3251,3.62281,97652,75.83384,89737,4788,3127,237,94.8,FALSE,,,
นครปฐม,4,7,กล้าธรรม,2625,2.92521,97652,75.83384,89737,4788,3127,237,94.8,FALSE,,,
นครปฐม,4,8,รวมไทยสร้างชาติ,1937,2.15853,97652,75.83384,89737,4788,3127,237,94.8,FALSE,,,
นครปฐม,4,9,เพื่อชาติไทย,1757,1.95794,97652,75.83384,89737,4788,3127,237,94.8,FALSE,,,
นครปฐม,4,10,มิติใหม่,995,1.1088,97652,75.83384,89737,4788,3127,237,94.8,FALSE,,,
นครปฐม,5,1,ประชาชน,35474,37.74472,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,2,ภูมิใจไทย,23472,24.97446,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,3,เพื่อไทย,9614,10.2294,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,4,ประชาธิปัตย์,5516,5.86908,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,5,รวมไทยสร้างชาติ,3841,4.08687,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,6,เศรษฐกิจ,3232,3.43888,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,7,กล้าธรรม,1590,1.69178,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,8,พลวัต,1355,1.44173,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,9,เพื่อชาติไทย,984,1.04699,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,5,10,ไทยภักดี,886,0.94271,101962,77.7179,93984,4264,3714,190,95,TRUE,,,
นครปฐม,6,1,ประชาชน,38864,45.49435,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,2,ภูมิใจไทย,18376,21.51102,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,3,เพื่อไทย,9881,11.56674,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,4,ประชาธิปัตย์,5797,6.78599,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,5,เศรษฐกิจ,2622,3.06932,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,6,รวมไทยสร้างชาติ,2102,2.46061,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,7,ไทยภักดี,978,1.14485,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,8,เสรีรวมไทย,746,0.87327,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,9,เพื่อชาติไทย,550,0.64383,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครปฐม,6,10,รวมพลังประชาชน,510,0.59701,91362,72.00265,85426,2733,3203,180,94.73684,FALSE,,,
นครพนม,1,1,ภูมิใจไทย,32422,39.36811,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,2,เพื่อไทย,25000,30.35602,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,3,ประชาชน,12489,15.16465,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,4,ไทยทรัพย์ทวี,1716,2.08364,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,5,เศรษฐกิจ,1660,2.01564,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,6,ใหม่,1399,1.69872,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,7,เพื่อชาติไทย,975,1.18388,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,8,ประชาธิปัตย์,833,1.01146,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,9,พลังธรรมใหม่,510,0.61926,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,1,10,รวมไทยสร้างชาติ,489,0.59376,87401,60.86972,82356,4134,911,274,94.80969,FALSE,,,
นครพนม,2,1,เพื่อไทย,35727,42.99071,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,2,ประชาชน,21785,26.21414,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,3,ภูมิใจไทย,8743,10.52055,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,4,ไทยทรัพย์ทวี,3204,3.85541,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,5,เศรษฐกิจ,2297,2.76401,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,6,เพื่อชาติไทย,2058,2.47642,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,7,ประชาธิปัตย์,1080,1.29958,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,8,รวมไทยสร้างชาติ,872,1.04929,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,9,พลังธรรมใหม่,681,0.81946,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,2,10,เสรีรวมไทย,653,0.78576,89992,62.97507,83104,4303,2585,281,94.93243,FALSE,,,
นครพนม,3,1,เพื่อไทย,33128,39.70754,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,2,ประชาชน,20273,24.29941,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,3,ภูมิใจไทย,12639,15.14923,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,4,เศรษฐกิจ,2938,3.52152,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,5,รวมไทยสร้างชาติ,2707,3.24464,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,6,มิติใหม่,1934,2.31811,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,7,เพื่อชาติไทย,1702,2.04003,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,8,ประชาธิปัตย์,822,0.98526,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,9,รวมใจไทย,659,0.78988,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,3,10,เสรีรวมไทย,583,0.69879,89046,62.52747,83430,3889,1727,278,94.88055,FALSE,,,
นครพนม,4,1,เพื่อไทย,31687,36.67562,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,2,ภูมิใจไทย,19158,22.17412,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,3,ประชาชน,17291,20.01319,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,4,ไทยทรัพย์ทวี,2673,3.09382,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,5,เศรษฐกิจ,2455,2.8415,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,6,ใหม่,1925,2.22806,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,7,เพื่อชาติไทย,1682,1.9468,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,8,ไทยสร้างไทย,1323,1.53129,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,9,ประชาธิปัตย์,865,1.00118,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครพนม,4,10,รวมไทยสร้างชาติ,780,0.9028,91599,63.26073,86398,3810,1391,301,94.95268,FALSE,,,
นครราชสีมา,1,1,ประชาชน,31127,39.61539,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,2,เพื่อไทย,15251,19.40998,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,3,ภูมิใจไทย,15118,19.24071,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,4,เศรษฐกิจ,4508,5.73734,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,5,ประชาธิปัตย์,2893,3.68193,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,6,รวมไทยสร้างชาติ,2512,3.19703,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,7,ไทยภักดี,1324,1.68506,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,8,เพื่อชาติไทย,484,0.61599,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,9,ทางเลือกใหม่,482,0.61344,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,1,10,ไทยสร้างไทย,433,0.55108,85116,66.15216,78573,2491,4052,228,95,TRUE,,,
นครราชสีมา,2,1,ประชาชน,35568,40.79648,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,2,เพื่อไทย,15401,17.66494,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,3,ภูมิใจไทย,13532,15.5212,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,4,เศรษฐกิจ,4089,4.69008,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,5,โอกาสใหม่,3132,3.5924,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,6,ประชาธิปัตย์,2567,2.94435,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,7,ประชาธิปไตยใหม่,2297,2.63466,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,8,รวมไทยสร้างชาติ,2130,2.44311,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,9,เพื่อชาติไทย,1261,1.44637,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,2,10,ไทยภักดี,803,0.92104,95490,67.61694,87184,3960,4346,206,94.93088,FALSE,,,
นครราชสีมา,3,1,ประชาชน,36362,40.86858,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,2,เพื่อไทย,16200,18.20777,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,3,ภูมิใจไทย,13706,15.40467,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,4,เศรษฐกิจ,4253,4.7801,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,5,ประชาธิปัตย์,3188,3.58311,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,6,ใหม่,2818,3.16725,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,7,รวมไทยสร้างชาติ,2374,2.66823,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,8,เพื่อชาติไทย,1569,1.76346,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,9,รวมใจไทย,890,1.0003,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,3,10,ไทยภักดี,823,0.925,97316,71.26819,88973,4107,4236,222,94.87179,FALSE,,,
นครราชสีมา,4,1,ประชาชน,22910,32.51767,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,2,เพื่อไทย,14697,20.86042,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,3,ภูมิใจไทย,11027,15.65135,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,4,เศรษฐกิจ,3471,4.92662,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,5,ประชาธิปัตย์,2337,3.31706,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,6,มิติใหม่,2212,3.13964,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,7,โอกาสใหม่,1791,2.54208,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,8,รวมไทยสร้างชาติ,1612,2.28802,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,9,รวมใจไทย,1610,2.28518,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,4,10,เพื่อชาติไทย,1534,2.17731,77757,59.01501,70454,3883,3420,290,94.77124,FALSE,,,
นครราชสีมา,5,1,ภูมิใจไทย,21291,25.82136,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,2,ประชาชน,21258,25.78134,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,3,เพื่อไทย,17883,21.68819,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,4,เศรษฐกิจ,4023,4.87902,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,5,ไทยทรัพย์ทวี,3134,3.80086,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,6,เพื่อชาติไทย,2001,2.42678,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,7,ประชาธิปัตย์,1943,2.35644,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,8,พลวัต,1866,2.26305,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,9,รวมไทยสร้างชาติ,1454,1.76339,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,5,10,รวมใจไทย,588,0.71312,91275,68.36669,82455,5626,3194,281,94.93243,FALSE,,,
นครราชสีมา,6,1,เพื่อไทย,20277,26.97306,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,2,ประชาชน,18884,25.12005,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,3,ภูมิใจไทย,13977,18.59262,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,4,เศรษฐกิจ,3437,4.572,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,5,รวมไทยสร้างชาติ,2601,3.45993,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,6,ไทยทรัพย์ทวี,2171,2.88793,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,7,ประชาธิปัตย์,1806,2.40239,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,8,เพื่อชาติไทย,1432,1.90489,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,9,กล้าธรรม,1257,1.6721,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,6,10,มิติใหม่,1079,1.43532,81345,60.92939,75175,4584,1586,291,94.78827,FALSE,,,
นครราชสีมา,7,1,เพื่อไทย,22097,33.16424,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,2,ประชาชน,15172,22.77087,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,3,ภูมิใจไทย,11601,17.41134,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,4,เพื่อชาติไทย,4171,6.26004,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,5,เศรษฐกิจ,3619,5.43157,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,6,รวมไทยสร้างชาติ,1291,1.93759,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,7,ประชาธิปัตย์,1143,1.71547,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,8,มิติใหม่,967,1.45132,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,9,รวมใจไทย,467,0.7009,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,7,10,ไทยพร้อม,466,0.6994,72506,55.00797,66629,4207,1670,314,94.86405,FALSE,,,
นครราชสีมา,8,1,เพื่อไทย,23551,32.89751,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,2,ประชาชน,15911,22.22548,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,3,ภูมิใจไทย,12241,17.099,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,4,เศรษฐกิจ,3729,5.2089,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,5,ไทยทรัพย์ทวี,3138,4.38335,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,6,ประชาธิปัตย์,2493,3.48238,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,7,เพื่อชาติไทย,1854,2.58978,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,8,รวมไทยสร้างชาติ,1359,1.89834,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,9,รวมใจไทย,767,1.07139,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,8,10,มิติใหม่,599,0.83672,78403,58.59015,71589,4210,2604,278,94.88055,FALSE,,,
นครราชสีมา,9,1,ภูมิใจไทย,24562,30.50612,87229,64.25141,80515,4843,1871,285,95,TRUE,,,
นครราชสีมา,9,2,ประชาชน,19243,23.89989,87229,64.25141,80515,4843,1871,285,95,TRUE,,,
นครราชสีมา,9,3,เพื่อไทย,12203,15.15618,87229,64.25141,80515,4843,1871,285,95,TRUE,,,
นครราชสีมา,9,4,เศรษฐกิจ,3842,4.77178,87229,64.25141,80515,4843,1871,285,95,TRUE,,,
นครราชสีมา,9,5,รวมไทยสร้างชาติ,3170,3.93715,87229,64.25141,80515,4843,1871,285,95,TRUE,,,
